id,transaction
3745,grated cheese|oil|chocolate bread|green tea|french fries|cookies|shallot|light mayo|low fat yogurt
3746,honey|champagne|cottage cheese
3747,tomatoes|ground beef|butter|flax seed|nonfat milk|light mayo
3748,burgers|frozen vegetables|mineral water|olive oil|strong cheese|french fries
3749,turkey|eggs|chocolate
3750,chocolate|parmesan cheese|ground beef|mineral water|pancakes|protein bar|low fat yogurt
3751,grated cheese|mineral water|chocolate|french fries|fresh bread
3752,energy bar|low fat yogurt
3753,chocolate|whole wheat rice|melons
3754,turkey|mineral water|chicken|yogurt cake
3755,whole wheat pasta|spaghetti|milk|olive oil|chocolate|brownies|melons
3756,shrimp|ground beef|spaghetti
3757,frozen vegetables|soup
3758,mineral water|whole wheat rice|clothes accessories|pancakes|tomato juice|mint
3759,mineral water|eggs|french fries|cookies|pasta|green tea
3760,spaghetti|escalope|mayonnaise
3761,shrimp|ground beef|spaghetti|mineral water
3762,grated cheese|herb & pepper|ground beef|spaghetti|mineral water|butter|salmon|rice|extra dark chocolate|clothes accessories|french fries
3763,herb & pepper|spaghetti|olive oil|low fat yogurt
3764,ham|tomatoes|spaghetti|whole wheat rice|blueberries|french fries
3765,mineral water|chocolate|eggs
3766,chutney|chocolate|champagne
3767,shrimp|frozen vegetables|pepper|butter|mint green tea|chocolate|french fries|frozen smoothie|escalope|hot dogs|low fat yogurt
3768,mineral water|chocolate
3769,chocolate|salmon|vegetables mix|green grapes
3770,shrimp|frozen vegetables|spaghetti|mineral water|soup|eggs
3771,burgers|chocolate|tomato sauce|spaghetti|mineral water|olive oil|almonds|pancakes|eggs|whole wheat rice|cooking oil|french fries|brownies|gluten free bar
3772,mineral water|eggs
3773,grated cheese|ground beef|mineral water|pancakes|rice|ketchup|tomato juice|low fat yogurt
3774,ground beef|pepper|mineral water|olive oil|carrots
3775,shrimp|ground beef|spaghetti|mineral water|cooking oil|tomato juice
3776,shrimp|frozen vegetables|mineral water|milk|olive oil
3777,mineral water|meatballs
3778,grated cheese|herb & pepper|spaghetti|olive oil|brownies|strawberries
3779,shrimp|spaghetti|chocolate|frozen smoothie|green tea
3780,turkey|tomatoes|ground beef|spaghetti|soup|meatballs|cider|chili|mayonnaise
3781,shrimp|spaghetti|milk
3782,burgers|ham|grated cheese|herb & pepper|ground beef|spaghetti|butter|light cream|protein bar|green tea
3783,spaghetti|mineral water|milk|eggs
3784,pepper|spaghetti|eggs|green tea|yogurt cake
3785,red wine|avocado|french fries|frozen smoothie
3786,turkey|soup|eggs|whole wheat rice|barbecue sauce|light mayo
3787,cookies|honey
3788,chocolate|cookies|champagne
3789,turkey|spaghetti|chocolate|eggs|cake|oil
3790,eggs|frozen smoothie
3791,salmon|eggs
3792,spaghetti|soup|cooking oil
3793,grated cheese|red wine|frozen vegetables|tomatoes|spaghetti|olive oil|energy bar|honey
3794,burgers|eggs|cake|chocolate
3795,mineral water|olive oil|pancakes|honey|candy bars
3796,red wine|ground beef|spaghetti|mineral water|almonds
3797,turkey|tomatoes|spaghetti|mineral water|salmon
3798,burgers|frozen vegetables|spaghetti|energy bar|fromage blanc|eggs|french fries|strawberries
3799,mineral water|meatballs|bug spray|chicken|french fries|cottage cheese|brownies
3800,spaghetti|mineral water|chocolate
3801,grated cheese|mineral water|chutney|salmon|cereals
3802,grated cheese|french fries
3803,herb & pepper|red wine|spaghetti|almonds
3804,mineral water|escalope
3805,herb & pepper|whole wheat pasta|ground beef|pepper|light cream|barbecue sauce|french fries|escalope|hot dogs|sparkling water
3806,turkey|pickles|chocolate|spaghetti|mineral water|soup|light cream|rice|hot dogs
3807,spaghetti|mineral water|soup|milk|chicken|cake|hot dogs
3808,ground beef|mineral water|pancakes|salad|low fat yogurt
3809,tomatoes|french fries|escalope|cookies|brownies|pancakes
3810,burgers|grated cheese|frozen vegetables|ground beef|tomato sauce|mineral water|soup|milk|olive oil|strawberries|babies food|low fat yogurt
3811,spaghetti|chocolate|french fries|escalope|pasta|mashed potato|gluten free bar|tomato juice|low fat yogurt
3812,ham|mineral water|almonds|whole wheat rice|cake|frozen smoothie|low fat yogurt
3813,grated cheese|spaghetti|mineral water|chocolate|olive oil|french wine|cereals|antioxydant juice|green tea|pasta|fresh bread|white wine|cauliflower
3814,avocado|eggs|fresh bread|low fat yogurt|green tea
3815,spaghetti|chicken|cooking oil|green beans|escalope
3816,flax seed|eggs|whole wheat rice|green tea|chocolate|french fries
3817,muffins|whole wheat rice
3818,chocolate|mineral water|vegetables mix|pancakes|whole wheat rice|ketchup|clothes accessories|champagne|fresh bread
3819,ground beef|mineral water|flax seed|salmon|eggs|honey
3820,butter|muffins|chocolate|french fries|green tea
3821,turkey|burgers|chocolate|shrimp|ground beef|spaghetti|salmon|rice|low fat yogurt
3822,cake|french fries
3823,spaghetti|eggs|escalope
3824,pepper|spaghetti|french fries|frozen smoothie
3825,cake|cookies|babies food|low fat yogurt
3826,shrimp|ground beef|mineral water|milk|olive oil|flax seed|eggs|light cream|cottage cheese
3827,mineral water|honey|light cream|chicken|mint
3828,shrimp|ground beef|cooking oil|champagne|cottage cheese|brownies
3829,shrimp|ground beef|tomato sauce|spaghetti|chocolate|olive oil|bacon|mashed potato|brownies
3830,chocolate|milk|olive oil|green grapes|french fries|mint
3831,spaghetti|mineral water|milk
3832,grated cheese|ground beef|mineral water|butter|vegetables mix|hand protein bar|green tea
3833,herb & pepper|frozen vegetables|tomatoes|ground beef|spaghetti|mineral water|milk|olive oil|bacon
3834,burgers|ham|frozen vegetables|eggs|cooking oil|chocolate|escalope|tomato juice|green tea
3835,ground beef|tomato sauce|spaghetti|mineral water|meatballs|olive oil|green tea
3836,turkey|herb & pepper|spaghetti|olive oil|extra dark chocolate|cereals|pancakes|honey
3837,ground beef|tomato sauce|mineral water|chocolate|soup|eggs|french fries|pancakes|light mayo
3838,burgers|mineral water|gums|light cream|frozen smoothie|fresh bread
3839,cake|french fries|cookies|champagne|low fat yogurt
3840,burgers|shrimp|tomatoes|mineral water|avocado|pancakes|whole wheat rice|cooking oil|yogurt cake
3841,milk|eggs
3842,tomatoes|ground beef|spaghetti|mineral water|chocolate|olive oil|almonds|pancakes|chili|green tea|protein bar
3843,fresh tuna|chocolate|shrimp|spaghetti|mineral water|milk|olive oil|escalope|pancakes|hand protein bar|mint
3844,ham|mineral water|avocado|black tea|vegetables mix|eggs|champagne|cottage cheese|pancakes|energy drink
3845,spaghetti|chocolate|frozen smoothie|hot dogs|pancakes
3846,ham|chocolate|shrimp|spaghetti|mineral water|milk|salmon|honey|fresh bread
3847,chocolate|red wine|parmesan cheese|spaghetti|olive oil|whole wheat rice|cookies|sandwich|zucchini
3848,burgers|ground beef|mineral water|milk
3849,chocolate|red wine|spaghetti|salmon|eggs|cake
3850,red wine|green tea
3851,mineral water|soup|cake
3852,turkey|tomatoes|mineral water|french fries
3853,mineral water|bacon|french fries|low fat yogurt
3854,eggs|cookies
3855,spaghetti|mineral water|milk|olive oil|eggs|brownies|melons
3856,burgers|chocolate
3857,frozen vegetables|whole wheat pasta|ground beef|spaghetti|mineral water|chicken|vegetables mix|honey|french fries|hot dogs|fresh bread|green tea
3858,flax seed|french fries
3859,cooking oil|cottage cheese|toothpaste
3860,mineral water|antioxydant juice
3861,milk|chocolate|cookies|fresh bread
3862,fromage blanc|eggs|french fries|zucchini
3863,parmesan cheese|eggs|cake|escalope
3864,mineral water|eggs|low fat yogurt
3865,burgers|spaghetti|mineral water|milk|cream|salmon|spinach|blueberries|rice|cereals|champagne|frozen smoothie|escalope|hot dogs|yogurt cake
3866,grated cheese|energy bar|honey
3867,grated cheese|tomatoes|ground beef|soup|milk|olive oil|butter|pancakes|bug spray|cooking oil|ketchup
3868,turkey|herb & pepper|gums
3869,spaghetti|fresh bread
3870,french wine|bug spray|green beans
3871,grated cheese|red wine|spaghetti|mineral water|whole wheat rice|cooking oil|chocolate|escalope|zucchini
3872,shrimp|whole wheat pasta|soup|milk|french fries
3873,burgers|mint
3874,shrimp|spaghetti|vegetables mix|pancakes|frozen smoothie|mint
3875,spaghetti|chutney
3876,pet food|cottage cheese|yogurt cake|magazines|mayonnaise
3877,burgers|ground beef|muffins|honey|bug spray
3878,turkey|tomatoes|french wine|chocolate|pancakes
3879,chocolate|zucchini
3880,spaghetti|low fat yogurt
3881,chocolate|turkey|shrimp|frozen vegetables|whole wheat pasta|pepper|mineral water|milk|olive oil|eggs|cake|cooking oil|cereals|french fries|mint
3882,chocolate|spaghetti|avocado|french fries
3883,tomatoes|mineral water|milk|strong cheese|pancakes|hot dogs|candy bars
3884,burgers|chocolate|grated cheese|ground beef|spaghetti|mineral water|eggs|frozen smoothie|cookies
3885,fresh tuna|herb & pepper|spaghetti|milk|eggplant
3886,burgers|shrimp|spaghetti
3887,frozen vegetables|spaghetti|mineral water|avocado|chocolate|french fries|cookies|melons
3888,fresh tuna|frozen vegetables|low fat yogurt
3889,frozen vegetables|eggs|pancakes|gluten free bar|low fat yogurt
3890,chicken|champagne|low fat yogurt
3891,chocolate|french fries
3892,mineral water|milk|escalope
3893,tomatoes|spaghetti|meatballs|strong cheese|salmon|honey|chicken|green tea
3894,eggs|green tea|hot dogs|cottage cheese|brownies
3895,mineral water|olive oil|pancakes|chocolate|french fries|yogurt cake|mint
3896,red wine|whole wheat pasta|spaghetti
3897,french fries|light mayo
3898,olive oil|cottage cheese|fresh bread|mint
3899,burgers|spaghetti|shallot|mushroom cream sauce
3900,pepper|spaghetti
3901,burgers|herb & pepper|shrimp|frozen vegetables|whole wheat pasta|ground beef|mineral water|honey|whole wheat rice|frozen smoothie|escalope|magazines
3902,ground beef|spaghetti|mineral water|cake|magazines|green tea
3903,mineral water|soup|french fries|mint|green tea
3904,turkey|ham|herb & pepper|spaghetti|salmon|honey|cake|chili|carrots|cereals|french fries
3905,butter|chocolate|strawberries|magazines|green tea
3906,salmon|french fries
3907,tomatoes|vegetables mix|muffins|frozen smoothie
3908,frozen vegetables|ground beef|pancakes
3909,ham|burgers|shrimp|mineral water|oil|chili
3910,spaghetti|honey|french fries|escalope
3911,ground beef|spaghetti|sandwich|sparkling water|green tea
3912,cooking oil|french fries
3913,turkey|herb & pepper|tomatoes|ground beef|spaghetti|soup|milk|cooking oil|chicken
3914,pancakes|cake
3915,flax seed|cake|salad|green tea
3916,cookies|green tea
3917,turkey|ham|grated cheese|shrimp|milk|olive oil|salmon|spinach|french fries|honey
3918,grated cheese|frozen vegetables|milk|chicken|chocolate
3919,frozen vegetables|mineral water|energy bar|eggs
3920,grated cheese|frozen vegetables|milk|honey|frozen smoothie
3921,ground beef|spaghetti|yogurt cake
3922,shrimp|french fries|champagne
3923,fresh tuna|tomatoes|milk|vegetables mix|chocolate|french fries|fresh bread
3924,brownies|low fat yogurt
3925,energy bar|butter|soda|champagne
3926,shrimp|tomatoes|whole wheat pasta|nonfat milk|honey|cake|cottage cheese|brownies|energy drink|low fat yogurt
3927,muffins|honey|mushroom cream sauce|hot dogs|pancakes|yogurt cake|shampoo
3928,hot dogs|pancakes
3929,honey|whole wheat rice
3930,frozen vegetables|tomatoes|whole wheat pasta|muffins|honey
3931,mineral water|salmon|cake|asparagus
3932,green tea|mushroom cream sauce
3933,meatballs|french wine|mint green tea
3934,grated cheese|ground beef|spaghetti|cake
3935,flax seed|eggs|green tea|chocolate|french fries|champagne|body spray
3936,chicken|green tea
3937,turkey|burgers|pepper|spaghetti|soup|avocado|flax seed|black tea|eggs|cake|bramble|french fries|mashed potato|yogurt cake|green tea
3938,burgers|yams|milk|eggs|melons
3939,burgers|herb & pepper|frozen vegetables|ground beef|spaghetti|mineral water|whole wheat rice|low fat yogurt
3940,pepper|mineral water|cookies|tomato juice|green tea
3941,frozen vegetables|mineral water|milk|muffins|chocolate|french fries|tomato juice|fresh bread
3942,chili|green beans
3943,chocolate|french fries|salad
3944,spaghetti|mineral water|whole wheat rice
3945,french fries|escalope|pasta
3946,turkey|spaghetti
3947,pancakes|cake|tomato juice
3948,chutney|escalope
3949,chocolate|french wine|honey|pancakes|light mayo
3950,mineral water|chicken|blueberries|fresh bread|white wine|magazines
3951,frozen vegetables|oil
3952,champagne|cookies
3953,ground beef|escalope|pancakes
3954,fresh tuna|frozen vegetables|clothes accessories|french fries|cookies
3955,cake|french fries
3956,burgers|ground beef|yams|milk|spinach|whole wheat rice|french fries|light mayo
3957,spaghetti|flax seed|green tea|protein bar
3958,mineral water|cake
3959,ground beef|pepper|spaghetti|mineral water
3960,muffins|honey
3961,frozen vegetables|spaghetti|milk|strawberries
3962,shrimp|spaghetti|yams|milk|cooking oil|chicken|extra dark chocolate|toothpaste
3963,yogurt cake|candy bars
3964,cooking oil|carrots|green tea|escalope|gluten free bar
3965,spaghetti|vegetables mix|pancakes
3966,frozen vegetables|spaghetti|low fat yogurt
3967,frozen vegetables|spaghetti|milk
3968,turkey|burgers|frozen vegetables|mineral water|milk|olive oil|honey|light cream|oil|french fries|tomato juice
3969,champagne|brownies|light mayo
3970,frozen vegetables|parmesan cheese|spaghetti|soup|energy bar|cake
3971,fresh tuna|mineral water|honey|escalope
3972,spaghetti|black tea|vegetables mix|whole wheat rice|eggplant
3973,frozen vegetables|ground beef|spaghetti|soup|milk|olive oil|chicken|cooking oil|chocolate|low fat yogurt
3974,red wine|mineral water|green tea
3975,mineral water|avocado|energy bar|protein bar|zucchini
3976,pickles|herb & pepper|shrimp|milk|spinach|cake|chili|green tea|light mayo
3977,spaghetti|milk|honey
3978,shrimp|spaghetti|butter|eggs|light cream
3979,burgers|spaghetti|eggs|frozen smoothie
3980,burgers|milk|eggs
3981,grated cheese|low fat yogurt
3982,whole wheat pasta|spaghetti|milk|cooking oil|barbecue sauce|frozen smoothie|protein bar
3983,spaghetti|gluten free bar
3984,spaghetti|soup|chili|eggplant
3985,turkey|burgers|grated cheese|tomatoes|pepper|mineral water|pancakes|whole wheat rice|tomato juice|low fat yogurt|honey
3986,butter|whole wheat rice|barbecue sauce|green tea|french fries|salt
3987,mineral water|chocolate
3988,champagne|fresh bread
3989,dessert wine|avocado|pancakes|french fries|asparagus|green tea
3990,antioxydant juice|chocolate|french fries|shallot
3991,mineral water|olive oil|chicken|french fries
3992,chocolate|spaghetti
3993,avocado|cottage cheese
3994,grated cheese|herb & pepper|french fries|cookies
3995,herb & pepper|ground beef|yams|mineral water|eggs|cake|oil|chocolate|french fries|cookies
3996,french fries|protein bar
3997,antioxydant juice|green tea|escalope
3998,ground beef|olive oil
3999,frozen vegetables|tomatoes|mineral water|milk|vegetables mix|eggs|french fries|light mayo|cauliflower
4000,chocolate|ground beef|spaghetti|mineral water|salmon|eggs|cooking oil|french fries
4001,french fries|champagne
4002,chocolate|ground beef
4003,frozen vegetables|milk|energy bar|butter|frozen smoothie|tomato juice
4004,energy bar|energy drink
4005,mineral water|escalope|mashed potato
4006,chocolate|french fries
4007,frozen vegetables|milk|green grapes|pancakes|tea
4008,shrimp|chocolate|white wine
4009,gums|escalope|pasta
4010,frozen vegetables|spaghetti|soup|avocado|almonds|honey|french fries|frozen smoothie
4011,red wine|shrimp|frozen vegetables|mineral water|milk|whole wheat rice|fresh bread|green tea
4012,burgers|red wine|mineral water|avocado|eggs|yogurt cake|protein bar
4013,frozen vegetables|spaghetti|cake|cottage cheese|brownies|pancakes|energy drink|green tea
4014,frozen vegetables|milk|eggs
4015,frozen vegetables|spaghetti|carrots
4016,mineral water|olive oil|cake|hot dogs|cottage cheese|strawberries
4017,chicken|cider
